club_name,canonical_name,league_name,city,state,source_url,source_type,website
Central Baldwin Futbol Club,Central Baldwin Futbol,SincSports - Coastal Soccer Invitational,,AL,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
Lafourche Soccer,Lafourche,SincSports - Coastal Soccer Invitational,,LA,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
Tennessee Soccer Club (TN),Tennessee,SincSports - Coastal Soccer Invitational,,TN,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
Baton Rouge SC    (BRSC),Baton Rouge,SincSports - Coastal Soccer Invitational,,LA,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
WestBank Futbol Club,Westbank Futbol,SincSports - Coastal Soccer Invitational,,LA,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
Brilla JUNIORS,Brilla Juniors,SincSports - Coastal Soccer Invitational,,MS,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
Northwest Soccer Academy,Northwest Academy,SincSports - Coastal Soccer Invitational,,GA,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
Coastal Rush (FL),Coastal Rush,SincSports - Coastal Soccer Invitational,,FL,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
CYSA - LA,Cysa - La,SincSports - Coastal Soccer Invitational,,LA,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
MS Rush United,Ms Rush,SincSports - Coastal Soccer Invitational,,MS,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
Lobos Rush (MS),Lobos Rush,SincSports - Coastal Soccer Invitational,,MS,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
Armada FC,Armada,SincSports - Coastal Soccer Invitational,,TN,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
Display SettingsSelect the options that you'd like to display on the team list pageWhich teams should be displayed to the public?SchedulesEdit SelectionAdditional Diplay options:Default Division:-AdultU19U18U17U16U15U14U13U12U11U10U09U08U07U06U05U04-BoysGirlsCo EdUSA RankPicturesSeedClubStateTeam LinkPreviewNeededStatusVenuesNationalsRequestTeam Sort:Sort by Team NameSort by SeedSort by USA RankDivision Sort:Sort by AgeSort by GenderVenues through:4/10/20264/11/20264/12/202612/31/2399Advanced Sort:,Display Settingsselect The Options That You'D Like To Display On The Team List Pagewhich Teams Should Be Displayed To The Public?Schedulesedit Selectionadditional Diplay Options:Default Division:-Adultu19U18U17U16U15U14U13U12U11U10U09U08U07U06U05U04-Boysgirlsco Edusa Rankpicturesseedclubstateteam Linkpreviewneededstatusvenuesnationalsrequestteam Sort:Sort By Team Namesort By Seedsort By Usa Rankdivision Sort:Sort By Agesort By Gendervenues Through:4/10/20264/11/20264/12/202612/31/2399Advanced Sort:,SincSports - Coastal Soccer Invitational,,,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
SINC Content Manager,Sinc Content Manager,SincSports - Coastal Soccer Invitational,,,https://soccer.sincsports.com/TTTeamList.aspx?tid=GULFC,sincsports,
