club_name,canonical_name,league_name,city,state,source_url,source_type,website
Michigan Warriors,Michigan Warriors,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Michigan Wolves,Michigan Wolves,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Michigan Youth Soccer Club,Michigan,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Midland SC,Midland,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Midwest United,Midwest,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Midwest United FC SCOR,Midwest Scor,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Monroe Area S.A.,Monroe Area S.A.,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Mount Pleasant Soccer Club,Mount Pleasant,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
MPSA Crush,Mpsa Crush,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Muth United FC,Muth,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Nationals,Nationals,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
North Macomb Community Youth Soccer,North Macomb Community,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Novi Parks SC,Novi Parks,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Oxford SC,Oxford,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
PASS FC,Pass,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Pato's Magic Soccer,Pato'S Magic,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Petoskey YS,Petoskey Ys,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Plymouth Soccer Club,Plymouth,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Portage Soccer Club,Portage,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Rapids FC,Rapids,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Real Lansing Football Club,Real Lansing Football,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Red Arrow SC,Red Arrow,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Reeths-Puffer YSC,Reeths-Puffer Ysc,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Royal Oak FC,Royal Oak,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Saginaw Township SA,Saginaw Township Sa,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Saline FC,Saline,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Southwest Michigan Soccer Club Inc,Southwest Michigan Inc,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Sports Plus Academy,Sports Plus Academy,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
TKO Premier SC,Tko Premier,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Toledo Celtics,Toledo Celtics,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Traverse Bay Area YS,Traverse Bay Area Ys,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
United Soccer Academies,Academies,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
United Soccer Athletes,Athletes,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Vardar Soccer,Vardar,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
Warriors SC,Warriors,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
WAZA FC,Waza,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
West Michigan Galaxy,West Michigan Galaxy,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
West Michigan Premier FC,West Michigan Premier,Michigan State Premier Soccer Program,,MI,https://system.gotsport.com/org_event/events/50611/clubs,,
