club_name,canonical_name,league_name,city,state,source_url,source_type,website
Illinois Magic FC,Illinois Magic,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Indiana Elite F.C.,Indiana Elite .,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Inter AC,Inter,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Itasca Park District,Itasca Park District,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Jake's Stars F.C.,Jake'S Stars .,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Junior Warriors,Junior Warriors,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Lake FC,Lake,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Linces,Linces,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Liths Soccer Club,Liths,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Midway Soccer Club,Midway,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Monarcas Futbol Club,Monarcas Futbol,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
MUNDELEIN LIONS SC,Mundelein Lions,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Mundelein Stars,Mundelein Stars,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Naz United FC,Naz,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Nido Aguila Midway,Nido Aguila Midway,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Niles Strikers FC,Niles Strikers,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Northern United FC,Northern,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Olympiacos,Olympiacos,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Orland Park Sting FC,Orland Park Sting,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Ponys FC,Ponys,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
POWER F.C.,Power .,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
PSG Academy Chicago,Psg Academy Chicago,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Real Cerezo FC,Real Cerezo,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Roadrunners SC,Roadrunners,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Rocky FC,Rocky,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Roma F.C.,Roma .,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
SC Hammers,Hammers,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Schwaben A.C.,Schwaben .,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Sockers FC,Sockers,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
South Suburban,South Suburban,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Strikers Fox Valley,Strikers Fox Valley,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
UASC Lions,Uasc Lions,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
UA (Ukrainian Soccer Academy),Ua,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
West Chicago FC,West Chicago,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Wheaton United SC,Wheaton,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Winged Bull FC Youth Academy,Winged Bull Academy,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Wisloka Chicago Soccer Academy,Wisloka Chicago Academy,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Young Wolves PSS,Young Wolves Pss,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
Yuriria,Yuriria,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/41112/clubs,,
AAC Eagles,Aac Eagles,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Academia de Futbol Atlas FC Chicago,Academia De Futbol Atlas Chicago,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Ajax FC Naperville,Ajax Naperville,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Arcola FC,Arcola,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
AYSO 300 United,Ayso 300,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Barca Academy Chicago,Barca Academy Chicago,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Bolingbrook SC,Bolingbrook,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Campton United SC,Campton,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Central Illinois United,Central Illinois,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Chicago Celtics SC,Chicago Celtics,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Chicago City Soccer Club,Chicago,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Chicago Inferno,Chicago Inferno,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
Chicago Inter,Chicago Inter,Illinois Youth Soccer Association,,Illinois,https://system.gotsport.com/org_event/events/50022/clubs,,
