club_name,canonical_name,league_name,city,state,source_url,source_type,website
River Light FC,River Light,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Rockford Raptors FC,Rockford Raptors,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Sacramento Republic FC,Sacramento Republic,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Salem City FC,Salem,USL Academy League,,,https://www.usl-academy.com/academy-league,,
San Antonio FC,San Antonio,USL Academy League,,,https://www.usl-academy.com/academy-league,,
San Juan SC,San Juan,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Sarasota Paradise,Sarasota Paradise,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Shark Coast FC,Shark Coast,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Silicon Valley SA,Silicon Valley Sa,USL Academy League,,,https://www.usl-academy.com/academy-league,,
South Carolina United Bantams,South Carolina Bantams,USL Academy League,,,https://www.usl-academy.com/academy-league,,
South Georgia Tormenta,South Georgia Tormenta,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Sporting Club Tallahassee,Sporting Tallahassee,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Sporting JAX,Sporting Jax,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Staten Island Monarchs,Staten Island Monarchs,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Swarm FC,Swarm,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Tampa Bay Rowdies 2,Tampa Bay Rowdies 2,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Tobacco Road FC,Tobacco Road,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Two Knox,Two Knox,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Utah Red Wolves SC,Utah Red Wolves,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Utah United,Utah,USL Academy League,,,https://www.usl-academy.com/academy-league,,
VA United FC,Va,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Ventura County Fusion,Ventura County Fusion,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Virginia Beach City FC,Virginia Beach,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Virginia Development Academy,Virginia Development Academy,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Virginia Marauders,Virginia Marauders,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Wake FC,Wake,USL Academy League,,,https://www.usl-academy.com/academy-league,,
West Coast FC,West Coast,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Westchester Flames,Westchester Flames,USL Academy League,,,https://www.usl-academy.com/academy-league,,
Western Mass Pioneers,Western Mass Pioneers,USL Academy League,,,https://www.usl-academy.com/academy-league,,
