club_name,canonical_name,league_name,city,state,source_url,source_type,website
Florida Hawks Futbol Club,Florida Hawks Futbol,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Florida Kraze Krush,Florida Kraze Krush,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Florida Premier FC,Florida Premier,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Fort Lauderdale United FC,Fort Lauderdale,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
GOT FC,Got,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Hernando SC,Hernando,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Herron Soccer Academy,Herron Academy,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Jacksonville FC,Jacksonville,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Kings Hammer Swan City Soccer Club,Kings Hammer Swan,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Mako Soccer Club,Mako,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Naples Elite Soccer Club,Naples Elite,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
"Nature Coast Soccer Club, Inc.","Nature Coast , Inc.",US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
North Manatee Soccer,North Manatee,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
North Port Fusion FC,North Port Fusion,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Orlando City Soccer School Lake Nona,Orlando School Lake Nona,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Ormond Beach Soccer Club,Ormond Beach,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Palm Beach Kicks,Palm Beach Kicks,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Parkland Soccer Club,Parkland,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Plant City FC,Plant,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
"PSL Soccer Club/Hurricanes, Inc.","Psl /Hurricanes, Inc.",US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
RONALDO ACADEMY TAMPA BAY,Ronaldo Academy Tampa Bay,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
SABR - Team Boca,Sabr - Team Boca,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Schulz Academy,Schulz Academy,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
South Florida Football Academy,South Florida Football Academy,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
South Miami United FC,South Miami,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
South Orlando SC,South Orlando,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
Space Coast United,Space Coast,US Club NPL - FCL NPL Division,,FL,https://system.gotsport.com/org_event/events/44970/clubs,,
