club_name,canonical_name,league_name,city,state,source_url,source_type,website
Germantown Community Soccer Club,Germantown Community,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Glenside Celtic SC,Glenside Celtic,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Harleysville FC,Harleysville,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Hatboro Horsham SC,Hatboro Horsham,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
HEX FC,Hex,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Horsham Soccer,Horsham,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Hulmeville SC,Hulmeville,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Hunter SC,Hunter,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Huntingdon Valley AA,Huntingdon Valley Aa,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Indian Valley Futbol Club,Indian Valley Futbol,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Inter County Soccer League,Inter County League,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Jeffersonville Soccer Club,Jeffersonville,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Jenkintown Youth Activities,Jenkintown Activities,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Kehillah Soccer League,Kehillah League,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Kensington SC,Kensington,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Kensington SC Adults,Kensington Adults,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
King of Prussia SC,King Of Prussia,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Langhorne Neshaminy United SC,Langhorne Neshaminy,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Lansing Knights Youth Org,Lansing Knights Org,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Lighthouse SC,Lighthouse,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
Lions Football Club,Lions Football,Eastern Pennsylvania Youth Soccer,,Eastern PA,https://www.google.com/maps/d/kml?forcekml=1&mid=1LEvbghoFLjxzt4z_UyuykmhEqm-n58g,,
