club_name,canonical_name,league_name,city,state,source_url,source_type,website
Hawaii Rush Big Island,Hawaii Rush Big Island,Hawaii Soccer Association,Hilo,HI,https://www.soccerwire.com/club/big-island-rush-sc/,soccerwire,
Hawaii Rush,Hawaii Rush,Hawaii Soccer Association,,HI,https://www.soccerwire.com/club/hawaii-rush/,soccerwire,
Hawaii Surf,Hawaii Surf,Hawaii Soccer Association,,HI,https://www.soccerwire.com/club/hawaii-surf/,soccerwire,
ALBION SC – Hawaii,Albion – Hawaii,Hawaii Soccer Association,,HI,https://www.soccerwire.com/club/albion-sc-hawaii/,soccerwire,
Honolulu Bulls,Honolulu Bulls,Hawaii Soccer Association,,HI,https://www.soccerwire.com/club/honolulu-bulls/,soccerwire,
Kona Crush Academy,Kona Crush Academy,Hawaii Soccer Association,Kailua-Kona,HI,https://www.soccerwire.com/club/kona-crush-academy/,soccerwire,
