club_name,canonical_name,league_name,city,state,source_url,source_type,website
East Haddam Soccer Club,East Haddam,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
East Hampton Soccer Club,East Hampton,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
East Hartford Soccer Club,East Hartford,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
East Haven Youth Soccer,East Haven,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
East Lyme Soccer Association,East Lyme Association,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
East Windsor Soccer Club,East Windsor,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Easton Redding United Soccer,Easton Redding,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Ellington Parks and Recreation,Ellington Parks And Recreation,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Enfield Soccer Association,Enfield Association,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Fairfield United Soccer Association,Fairfield Association,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Farmington Soccer Club,Farmington,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Foundation Sports Club West,Foundation Sports West,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
FSA Farmington Sports Arena FC,Fsa Farmington Sports Arena,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Glastonbury Hartwell Soccer Club,Glastonbury Hartwell,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Glen Celtic America FC,Glen Celtic America,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Granby Rovers Soccer Club,Granby Rovers,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Green Warriors Soccer Academy,Green Warriors Academy,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Greenwich Soccer Association,Greenwich Association,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Griswold Soccer Club,Griswold,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Groton Soccer Club,Groton,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
GZS United,Gzs,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
Hamden Soccer Association,Hamden Association,Connecticut Junior Soccer Association,,Connecticut,https://www.google.com/maps/d/kml?forcekml=1&mid=1qbhtLKgowyEMKObPH4xsTwLAvW0ZOkA,,
