club_name,team_name,team_name_raw,age_group,gender,division,bracket,conference,org_season_id,event_id,club_id,team_id,league_name,rank,gp,w,l,d,gf,ga,gd,ppg,pts,qualification,source_url
Arizona Arsenal,,Arizona Arsenal ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Mountain 2025-26,70,3882,592,94416,ECNL,6,13,4,7,2,14,28,-14,1.07,14,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3882/12/70/0/0
World Class FC,,World Class FC ECNL B13 Qualification: Champions League 2,13,Male,,,ECNL Boys New England 2025-26,70,3883,116,94610,ECNL,1,18,17,0,1,80,7,73,2.88,52,Champions League 2,https://api.athleteone.com/api/Script/get-conference-standings/3883/12/70/0/0
SUSA FC ACADEMY,,SUSA FC ACADEMY ECNL B13 Qualification: Champions League 28,13,Male,,,ECNL Boys New England 2025-26,70,3883,9,95342,ECNL,2,18,12,2,4,74,20,54,2.22,40,Champions League 28,https://api.athleteone.com/api/Script/get-conference-standings/3883/12/70/0/0
FSA FC,,FSA FC ECNL B13 Qualification: Champions League 29 WC,13,Male,,,ECNL Boys New England 2025-26,70,3883,431,82173,ECNL,3,18,12,2,4,55,20,35,2.22,40,Champions League 29 WC,https://api.athleteone.com/api/Script/get-conference-standings/3883/12/70/0/0
East Coast Surf SC,,East Coast Surf SC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys New England 2025-26,70,3883,1409,115173,ECNL,5,16,7,6,3,36,34,2,1.50,24,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3883/12/70/0/0
Manhattan SC,,Manhattan SC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys New England 2025-26,70,3883,518,113900,ECNL,6,16,7,6,3,24,27,-3,1.50,24,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3883/12/70/0/0
SUSA FC,,SUSA FC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys New England 2025-26,70,3883,9,114494,ECNL,7,17,7,7,3,29,33,-4,1.41,24,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3883/12/70/0/0
FC Stars,,FC Stars ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys New England 2025-26,70,3883,52,94546,ECNL,8,18,6,9,3,31,29,2,1.16,21,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3883/12/70/0/0
Scorpions SC,,Scorpions SC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys New England 2025-26,70,3883,94,94751,ECNL,9,17,5,9,3,23,35,-12,1.05,18,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3883/12/70/0/0
AC Connecticut,,AC Connecticut ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys New England 2025-26,70,3883,4370,116991,ECNL,10,17,4,12,1,30,55,-25,0.76,13,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3883/12/70/0/0
Connecticut FC United,,Connecticut FC United ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys New England 2025-26,70,3883,31,96817,ECNL,11,16,1,14,1,10,56,-46,0.25,4,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3883/12/70/0/0
East Meadow SC,,East Meadow SC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys New England 2025-26,70,3883,42,95605,ECNL,12,17,1,16,0,6,92,-86,0.17,3,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3883/12/70/0/0
Cleveland Force SC,,Cleveland Force SC ECNL B13 Qualification: Champions League 4,13,Male,,,ECNL Boys Ohio Valley 2025-26,70,3887,3478,82565,ECNL,1,13,12,0,1,61,15,46,2.84,37,Champions League 4,https://api.athleteone.com/api/Script/get-conference-standings/3887/12/70/0/0
Nationals Soccer Club,,Nationals Soccer Club ECNL B13 Qualification: Champions League 37,13,Male,,,ECNL Boys Ohio Valley 2025-26,70,3887,1713,115101,ECNL,2,13,8,2,3,51,9,42,2.07,27,Champions League 37,https://api.athleteone.com/api/Script/get-conference-standings/3887/12/70/0/0
Ohio Premier,,Ohio Premier ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Ohio Valley 2025-26,70,3887,437,80687,ECNL,3,9,5,2,2,28,13,15,1.88,17,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3887/12/70/0/0
Louisville City Academy,,Louisville City Academy ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Ohio Valley 2025-26,70,3887,3475,81995,ECNL,4,12,6,5,1,35,19,16,1.58,19,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3887/12/70/0/0
Pittsburgh Riverhounds,,Pittsburgh Riverhounds ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Ohio Valley 2025-26,70,3887,538,69758,ECNL,5,11,5,5,1,24,20,4,1.45,16,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3887/12/70/0/0
FC Pride Elite,,FC Pride Elite ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Ohio Valley 2025-26,70,3887,1501,68814,ECNL,6,9,2,6,1,10,32,-22,0.77,7,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3887/12/70/0/0
WNY Flash,,WNY Flash ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Ohio Valley 2025-26,70,3887,343,79650,ECNL,7,11,2,8,1,6,27,-21,0.63,7,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3887/12/70/0/0
Ohio Elite SA,,Ohio Elite SA ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Ohio Valley 2025-26,70,3887,75,69938,ECNL,8,12,0,12,0,1,81,-80,0.00,0,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3887/12/70/0/0
XF Academy,,XF Academy ECNL B13 Qualification: Champions League 10,13,Male,,,ECNL Boys Northwest 2025-26,70,3886,3476,82883,ECNL,1,21,18,1,2,126,22,104,2.66,56,Champions League 10,https://api.athleteone.com/api/Script/get-conference-standings/3886/12/70/0/0
Seattle United,,Seattle United ECNL B13 Qualification: Champions League 22,13,Male,,,ECNL Boys Northwest 2025-26,70,3886,1643,99133,ECNL,2,21,16,4,1,89,23,66,2.33,49,Champions League 22,https://api.athleteone.com/api/Script/get-conference-standings/3886/12/70/0/0
Columbia Premier SC,,Columbia Premier SC ECNL B13 Qualification: Champions League 31,13,Male,,,ECNL Boys Northwest 2025-26,70,3886,2322,101929,ECNL,3,21,15,5,1,99,39,60,2.19,46,Champions League 31,https://api.athleteone.com/api/Script/get-conference-standings/3886/12/70/0/0
Eastside FC,,Eastside FC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northwest 2025-26,70,3886,398,90869,ECNL,4,19,12,6,1,72,36,36,1.94,37,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3886/12/70/0/0
Washington Premier,,Washington Premier ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northwest 2025-26,70,3886,112,98188,ECNL,5,22,11,10,1,54,37,17,1.54,34,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3886/12/70/0/0
PacNW SC,,PacNW SC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northwest 2025-26,70,3886,2331,111548,ECNL,6,19,8,8,3,54,46,8,1.42,27,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3886/12/70/0/0
3RSC,,3RSC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northwest 2025-26,70,3886,2229,116361,ECNL,7,21,4,15,2,31,83,-52,0.66,14,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3886/12/70/0/0
Snohomish United,,Snohomish United ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northwest 2025-26,70,3886,2522,97512,ECNL,9,22,0,21,1,10,168,-158,0.04,1,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3886/12/70/0/0
Placer United,,Placer United ECNL B13 Qualification: Champions League 7,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,3054,99066,ECNL,1,26,23,2,1,96,14,82,2.69,70,Champions League 7,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
Association FC,,Association FC ECNL B13 Qualification: Champions League 21,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,3065,98785,ECNL,3,24,18,4,2,85,24,61,2.33,56,Champions League 21,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
El Camino Futbol Club Salinas,,El Camino Futbol Club Salinas ECNL B13 Qualification: Champions League 23,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,4063,99057,ECNL,4,25,18,3,4,79,20,59,2.32,58,Champions League 23,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
MVLA,,MVLA ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,294,99148,ECNL,5,24,18,5,1,107,25,82,2.29,55,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
San Juan SC,,San Juan SC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,88,99062,ECNL,6,24,14,9,1,74,43,31,1.79,43,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
Santa Clara Sporting,,Santa Clara Sporting ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,2548,103708,ECNL,7,25,12,11,2,64,55,9,1.52,38,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
1974 Newark FC,,1974 Newark FC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,4342,99123,ECNL,8,26,12,11,3,48,50,-2,1.50,39,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
Marin FC,,Marin FC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,1585,103177,ECNL,9,23,5,13,5,17,77,-60,0.86,20,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
COSC,,COSC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,1470,70860,ECNL,10,26,6,16,4,34,72,-38,0.84,22,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
Davis Legacy,,Davis Legacy ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,1425,103014,ECNL,11,25,6,17,2,25,67,-42,0.80,20,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
San Francisco Elite Academy,,San Francisco Elite Academy ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,1040,103185,ECNL,12,26,5,16,5,19,64,-45,0.76,20,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
Los Gatos United,,Los Gatos United ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,3231,117775,ECNL,13,24,5,17,2,33,95,-62,0.70,17,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
Santa Rosa United,,Santa Rosa United ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,91,94914,ECNL,14,25,4,17,4,22,111,-89,0.64,16,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
Mustang SC,,Mustang SC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Northern Cal 2025-26,70,3885,69,99055,ECNL,15,24,1,22,1,14,98,-84,0.16,4,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3885/12/70/0/0
St Croix,,St Croix ECNL B13 Qualification: Champions League 5,13,Male,,,ECNL Boys Midwest 2025-26,70,3881,893,98194,ECNL,1,7,6,0,1,24,3,21,2.71,19,Champions League 5,https://api.athleteone.com/api/Script/get-conference-standings/3881/12/70/0/0
Chicago Magic,,Chicago Magic ECNL B13 Qualification: Champions League 14,13,Male,,,ECNL Boys Midwest 2025-26,70,3881,2106,98161,ECNL,2,8,7,1,0,34,5,29,2.62,21,Champions League 14,https://api.athleteone.com/api/Script/get-conference-standings/3881/12/70/0/0
Eclipse Select SC,,Eclipse Select SC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Midwest 2025-26,70,3881,43,98454,ECNL,3,6,3,2,1,14,9,5,1.66,10,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3881/12/70/0/0
Minnesota Thunder,,Minnesota Thunder ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Midwest 2025-26,70,3881,67,87802,ECNL,4,7,3,3,1,11,14,-3,1.42,10,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3881/12/70/0/0
Chicago Inter Soccer,,Chicago Inter Soccer ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Midwest 2025-26,70,3881,2167,117701,ECNL,5,7,2,3,2,17,12,5,1.14,8,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3881/12/70/0/0
FC Wisconsin,,FC Wisconsin ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Midwest 2025-26,70,3881,1797,113569,ECNL,6,8,1,4,3,8,20,-12,0.75,6,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3881/12/70/0/0
Rockford Raptors,,Rockford Raptors ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Midwest 2025-26,70,3881,2017,98304,ECNL,7,4,0,3,1,3,17,-14,0.25,1,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3881/12/70/0/0
Indiana Elite FC,,Indiana Elite FC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Midwest 2025-26,70,3881,2257,80548,ECNL,8,7,0,6,1,2,33,-31,0.14,1,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3881/12/70/0/0
Louisiana Fire Soccer Club,,Louisiana Fire Soccer Club ECNL B13 Qualification: Champions League 13,13,Male,,,ECNL Boys Mid-America 2025-26,70,3879,5213,111722,ECNL,1,19,16,1,2,64,16,48,2.63,50,Champions League 13,https://api.athleteone.com/api/Script/get-conference-standings/3879/12/70/0/0
Lobos Rush,,Lobos Rush ECNL B13 Qualification: Champions League 33,13,Male,,,ECNL Boys Mid-America 2025-26,70,3879,2235,113745,ECNL,2,17,12,4,1,39,29,10,2.17,37,Champions League 33,https://api.athleteone.com/api/Script/get-conference-standings/3879/12/70/0/0
Tennessee SC,,Tennessee SC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Mid-America 2025-26,70,3879,1354,117352,ECNL,3,19,12,2,5,48,19,29,2.15,41,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3879/12/70/0/0
Alabama FC,,Alabama FC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Mid-America 2025-26,70,3879,18,98515,ECNL,4,19,7,7,5,29,28,1,1.36,26,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3879/12/70/0/0
Germantown Legends,,Germantown Legends ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Mid-America 2025-26,70,3879,3589,98519,ECNL,5,17,6,8,3,37,36,1,1.23,21,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3879/12/70/0/0
Chattanooga Red Wolves SC,,Chattanooga Red Wolves SC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Mid-America 2025-26,70,3879,3232,96440,ECNL,6,20,4,12,4,29,47,-18,0.80,16,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3879/12/70/0/0
FC Alliance,,FC Alliance ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Mid-America 2025-26,70,3879,1693,113253,ECNL,7,20,3,13,4,21,50,-29,0.65,13,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3879/12/70/0/0
Mississippi Rush United,,Mississippi Rush United ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Mid-America 2025-26,70,3879,4327,110630,ECNL,8,19,2,15,2,20,62,-42,0.42,8,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3879/12/70/0/0
Concorde Fire Platinum,,Concorde Fire Platinum ECNL B13 Qualification: Champions League 42,13,Male,,,ECNL Boys Southeast 2025-26,70,3888,30,112293,ECNL,2,13,8,3,2,32,12,20,2.00,26,Champions League 42,https://api.athleteone.com/api/Script/get-conference-standings/3888/12/70/0/0
NTH-NASA,,NTH-NASA ECNL B13 Qualification: Champions League 46,13,Male,,,ECNL Boys Southeast 2025-26,70,3888,329,98603,ECNL,3,15,7,2,6,30,23,7,1.80,27,Champions League 46,https://api.athleteone.com/api/Script/get-conference-standings/3888/12/70/0/0
South Carolina Surf,,South Carolina Surf ECNL B13 Qualification: Champions League 48,13,Male,,,ECNL Boys Southeast 2025-26,70,3888,3644,109194,ECNL,4,15,6,8,1,28,37,-9,1.26,19,Champions League 48,https://api.athleteone.com/api/Script/get-conference-standings/3888/12/70/0/0
CESA Triumph,,CESA Triumph ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Southeast 2025-26,70,3888,380,98067,ECNL,5,14,5,8,1,13,19,-6,1.14,16,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3888/12/70/0/0
South Carolina United,,South Carolina United ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Southeast 2025-26,70,3888,1689,98644,ECNL,6,15,3,6,6,25,33,-8,1.00,15,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3888/12/70/0/0
Atlanta Fire United,,Atlanta Fire United ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Southeast 2025-26,70,3888,14,116940,ECNL,7,14,4,8,2,11,21,-10,1.00,14,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3888/12/70/0/0
United Futbol Academy,,United Futbol Academy ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Southeast 2025-26,70,3888,3407,98539,ECNL,8,12,3,7,2,14,25,-11,0.91,11,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3888/12/70/0/0
Concorde Fire Premier,,Concorde Fire Premier ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Southeast 2025-26,70,3888,30,112294,ECNL,9,13,2,7,4,17,34,-17,0.76,10,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3888/12/70/0/0
Pipeline SC,,Pipeline SC ECNL B13 Qualification: Champions League 3,13,Male,,,ECNL Boys North Atlantic 2025-26,70,3884,3405,91703,ECNL,1,16,15,0,1,83,6,77,2.87,46,Champions League 3,https://api.athleteone.com/api/Script/get-conference-standings/3884/12/70/0/0
LVU Rush,,LVU Rush ECNL B13 Qualification: Champions League 20,13,Male,,,ECNL Boys North Atlantic 2025-26,70,3884,451,96685,ECNL,2,16,12,2,2,66,9,57,2.37,38,Champions League 20,https://api.athleteone.com/api/Script/get-conference-standings/3884/12/70/0/0
Penn Fusion SA,,Penn Fusion SA ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys North Atlantic 2025-26,70,3884,79,94711,ECNL,3,17,11,2,4,51,10,41,2.17,37,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3884/12/70/0/0
Philadelphia Ukrainian Nationals,,Philadelphia Ukrainian Nationals ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys North Atlantic 2025-26,70,3884,1345,97913,ECNL,4,17,9,4,4,34,36,-2,1.82,31,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3884/12/70/0/0
HEX FC Dominion,,HEX FC Dominion ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys North Atlantic 2025-26,70,3884,46,95337,ECNL,5,15,8,5,2,24,22,2,1.73,26,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3884/12/70/0/0
Maryland United FC,,Maryland United FC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys North Atlantic 2025-26,70,3884,419,95034,ECNL,6,14,5,5,4,23,21,2,1.35,19,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3884/12/70/0/0
Delaware FC,,Delaware FC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys North Atlantic 2025-26,70,3884,2701,117063,ECNL,7,16,6,7,3,33,40,-7,1.31,21,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3884/12/70/0/0
PSA Monmouth,,PSA Monmouth ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys North Atlantic 2025-26,70,3884,4338,112987,ECNL,8,15,5,9,1,24,43,-19,1.06,16,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3884/12/70/0/0
Potomac SA,,Potomac SA ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys North Atlantic 2025-26,70,3884,1940,96841,ECNL,9,16,4,10,2,25,44,-19,0.87,14,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3884/12/70/0/0
Match Fit Surf,,Match Fit Surf ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys North Atlantic 2025-26,70,3884,64,88549,ECNL,10,15,3,10,2,24,38,-14,0.73,11,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3884/12/70/0/0
Baltimore Celtic,,Baltimore Celtic ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys North Atlantic 2025-26,70,3884,494,112320,ECNL,11,14,1,12,1,12,55,-43,0.28,4,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3884/12/70/0/0
SJEB FC,,SJEB FC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys North Atlantic 2025-26,70,3884,4355,88601,ECNL,12,15,1,14,0,24,99,-75,0.20,3,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3884/12/70/0/0
Sporting Iowa,,Sporting Iowa ECNL B13 Qualification: Champions League 12,13,Male,,,ECNL Boys Heartland 2025-26,70,3878,3483,98475,ECNL,1,12,9,1,2,45,8,37,2.41,29,Champions League 12,https://api.athleteone.com/api/Script/get-conference-standings/3878/12/70/0/0
FC Wichita,,FC Wichita ECNL B13 Qualification: Champions League 34,13,Male,,,ECNL Boys Heartland 2025-26,70,3878,3486,117251,ECNL,2,13,8,1,4,62,10,52,2.15,28,Champions League 34,https://api.athleteone.com/api/Script/get-conference-standings/3878/12/70/0/0
St. Louis Stars,,St. Louis Stars ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Heartland 2025-26,70,3878,5147,112785,ECNL,3,15,9,1,5,40,14,26,2.13,32,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3878/12/70/0/0
Gretna Elite Academy,,Gretna Elite Academy ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Heartland 2025-26,70,3878,373,98185,ECNL,4,14,6,3,5,27,18,9,1.64,23,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3878/12/70/0/0
Missouri Rush,,Missouri Rush ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Heartland 2025-26,70,3878,1730,114374,ECNL,5,15,7,5,3,24,12,12,1.60,24,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3878/12/70/0/0
VSA Rush,,VSA Rush ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Heartland 2025-26,70,3878,3723,113117,ECNL,6,12,6,5,1,24,20,4,1.58,19,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3878/12/70/0/0
Union KC,,Union KC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Heartland 2025-26,70,3878,3480,111682,ECNL,7,12,5,6,1,22,28,-6,1.33,16,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3878/12/70/0/0
Sporting Nebraska FC,,Sporting Nebraska FC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Heartland 2025-26,70,3878,1726,98187,ECNL,8,14,2,11,1,11,46,-35,0.50,7,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3878/12/70/0/0
Kansas Rush,,Kansas Rush ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Heartland 2025-26,70,3878,3696,116871,ECNL,9,13,2,11,0,9,58,-49,0.46,6,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3878/12/70/0/0
Kansas City Athletics,,Kansas City Athletics ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Heartland 2025-26,70,3878,2330,116233,ECNL,10,12,1,11,0,5,55,-50,0.25,3,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3878/12/70/0/0
SDSC Surf,,SDSC Surf ECNL B13 Qualification: Champions League 16,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,86,78750,ECNL,1,16,13,1,2,71,16,55,2.56,41,Champions League 16,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
San Diego Surf,,San Diego Surf ECNL B13 Qualification: Champions League 17,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,87,105078,ECNL,2,15,12,2,1,79,13,66,2.46,37,Champions League 17,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
Sporting CA USA,,Sporting CA USA ECNL B13 Qualification: Champions League 30,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,13,81816,ECNL,3,18,13,4,1,59,20,39,2.22,40,Champions League 30,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
Legends FC,,Legends FC ECNL B13 Qualification: Champions League 35,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,61,65098,ECNL,4,14,9,2,3,30,12,18,2.14,30,Champions League 35,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
West Coast FC,,West Coast FC ECNL B13 Qualification: Champions League 45,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,113,78674,ECNL,5,17,9,4,4,50,21,29,1.82,31,Champions League 45,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
LAFC So Cal,,LAFC So Cal ECNL B13 Qualification: Champions League 47,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,82,82148,ECNL,6,18,9,5,4,69,30,39,1.72,31,Champions League 47,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
Pateadores,,Pateadores ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,186,108535,ECNL,7,16,8,5,3,33,24,9,1.68,27,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
LV Heat Surf,,LV Heat Surf ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,57,110876,ECNL,8,18,5,9,4,34,52,-18,1.05,19,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
Beach FC (CA),,Beach FC (CA) ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,16,112366,ECNL,9,19,5,9,5,42,32,10,1.05,20,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
SLAMMERS FC,,SLAMMERS FC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,96,115064,ECNL,10,17,4,10,3,25,50,-25,0.88,15,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
Rebels SC,,Rebels SC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,300,113383,ECNL,11,17,2,11,4,16,40,-24,0.58,10,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
LA Breakers FC,,LA Breakers FC ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,2289,78582,ECNL,12,19,2,13,4,15,55,-40,0.52,10,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
Legends FC San Diego,,Legends FC San Diego ECNL B13 Qualification: n/a,13,Male,,,ECNL Boys Southwest 2025-26,70,3889,39,80990,ECNL,13,18,1,17,0,9,167,-158,0.16,3,n/a,https://api.athleteone.com/api/Script/get-conference-standings/3889/12/70/0/0
